player,team,pk_blocks,pk_takeaways,pk_giveaways,pk_hits,pk_faceoff_wins,pk_faceoff_losses,pk_penalties_taken,pk_faceoff_pct,season
Tye Kartye,SEA,1,0,0,0,0,0,0,,20252026
Gustav Forsling,FLA,0,1,0,0,0,0,0,,20252026
Lenni Hameenaho,NJD,0,0,0,1,0,0,0,,20252026
Mason Marchment,CBJ,2,1,2,2,0,0,0,,20252026
Oliver Bjorkstrand,TBL,3,1,0,0,0,0,0,,20252026
Connor Zary,CGY,0,1,1,0,0,0,0,,20252026
Jeffrey Viel,ANA,1,0,2,1,0,1,2,0.0,20252026
Vince Dunn,SEA,0,0,1,0,0,0,0,,20252026
Jacob Melanson,SEA,0,0,0,1,0,0,0,,20252026
Egor Chinakhov,PIT,3,0,2,1,0,0,0,,20252026
Evgeni Malkin,PIT,1,0,1,0,3,9,0,25.0,20252026
Filip Hronek,VAN,0,0,1,0,0,0,0,,20252026
Simon Holmstrom,NYI,0,0,1,0,0,0,0,,20252026
Ondrej Palat,NYI,0,0,1,0,0,0,0,,20252026
Erik Karlsson,PIT,1,0,2,0,0,0,0,,20252026
Blake Lizotte,PIT,0,0,0,0,1,1,0,50.0,20252026
Justin Brazeau,PIT,0,0,1,0,0,0,0,,20252026
Samuel Girard,PIT,1,0,1,0,0,0,0,,20252026
Ryan Ufko,NSH,0,1,2,0,0,0,0,,20252026
Joakim Kemell,NSH,1,0,0,0,0,0,0,,20252026
Alex Newhook,MTL,2,0,0,0,1,2,0,33.33333333333333,20252026
Pierre-Luc Dubois,WSH,1,0,2,0,4,0,0,100.0,20252026
John Beecher,CGY,0,0,0,0,0,1,0,0.0,20252026
Michael Misa,SJS,0,0,0,0,1,1,0,50.0,20252026
Josh Morrissey,WPG,1,0,0,0,0,0,0,,20252026
Dylan DeMelo,WPG,0,0,0,1,0,0,0,,20252026
Zack Ostapchuk,SJS,0,0,0,0,1,0,0,100.0,20252026
Bo Groulx,TOR,0,0,0,0,0,1,0,0.0,20252026
Jake McCabe,TOR,0,0,1,0,0,0,0,,20252026
Jaccob Slavin,CAR,0,1,2,0,0,0,0,,20252026
Artem Zub,OTT,1,0,0,0,0,0,0,,20252026
Warren Foegele,OTT,0,0,1,0,0,0,0,,20252026
Easton Cowan,TOR,0,0,1,0,0,0,1,,20252026
John Carlson,ANA,2,3,6,0,0,0,0,,20252026
Tanner Jeannot,BOS,1,0,0,0,0,0,0,,20252026
Isac Lundeström,CBJ,0,0,0,0,1,0,0,100.0,20252026
Pavel Dorofeyev,VGK,0,0,1,0,0,0,0,,20252026
Mark Stone,VGK,1,0,0,0,0,0,0,,20252026
Alex Bump,PHI,0,0,0,0,0,1,0,0.0,20252026
Matvei Michkov,PHI,0,0,0,0,0,0,1,,20252026
Brad Lambert,WPG,1,0,0,0,0,0,0,,20252026
Elias Salomonsson,WPG,0,0,1,0,0,0,0,,20252026
MacKenzie Weegar,UTA,0,0,1,0,0,0,0,,20252026
Ian Moore,ANA,1,0,0,0,0,0,0,,20252026
Scott Laughton,LAK,0,0,2,0,0,0,0,,20252026
David Perron,DET,0,0,1,0,0,0,0,,20252026
Sean Kuraly,BOS,0,0,1,0,1,0,0,100.0,20252026
Justin Faulk,DET,0,0,0,0,0,0,1,,20252026
Mattias Ekholm,EDM,0,0,1,0,0,0,0,,20252026
Quinn Hughes,MIN,1,0,0,0,0,0,0,,20252026
Nick Foligno,MIN,0,0,0,0,0,1,0,0.0,20252026
Brayden Schenn,NYI,0,0,1,2,0,0,0,,20252026
Ivan Provorov,CBJ,1,0,0,0,0,0,1,,20252026
Cole Sillinger,CBJ,0,0,0,0,1,0,0,100.0,20252026
Miles Wood,CBJ,1,0,0,0,0,0,0,,20252026
Cam Fowler,STL,0,0,1,0,0,0,0,,20252026
Porter Martone,PHI,1,0,1,0,0,0,0,,20252026
Charle-Edouard D'Astous,TBL,0,0,2,2,0,0,0,,20252026
Anton Frondell,CHI,0,0,0,0,0,3,0,0.0,20252026
Alexander Kerfoot,UTA,0,0,0,0,2,1,0,66.66666666666666,20252026
Michael Carcone,UTA,0,0,1,0,0,0,0,,20252026
Sam Rinzel,CHI,0,0,1,0,0,0,0,,20252026
Nick Bjugstad,NJD,0,0,0,0,1,0,0,100.0,20252026
Danila Yurov,MIN,0,0,0,1,1,0,0,100.0,20252026
Mavrik Bourque,DAL,0,0,0,0,1,0,0,100.0,20252026
